x1	x2	x3	x4	x5	x6	x7	x8
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.4393	0.0336	0.0389	0.1642	0.1714	0.0382	0.1144
0.0	0.3801	0.0357	0.0512	0.1516	0.1991	0.0502	0.1321
0.0	0.2664	0.0285	0.0132	0.3231	0.1519	0.0256	0.1914
0.0	0.4049	0.0036	0.0055	0.1671	0.2682	0.0058	0.145
0.0	0.0502	0.0064	0.0059	0.1765	0.4011	0.0113	0.3487
0.0	0.0037	0.0764	0.2139	0.0325	0.0674	0.4277	0.1785
0.0	0.0074	0.2127	0.0337	0.1074	0.0305	0.4084	0.1997
0.0	0.0136	0.4493	0.0111	0.1821	0.0294	0.1814	0.1331
0.0	0.0013	0.1633	0.0385	0.0725	0.0121	0.5211	0.1912
0.0	0.0013	0.5115	0.0076	0.0997	0.0045	0.2744	0.1011
0.0	0.0004	0.7562	0.0004	0.1033	0.0004	0.1033	0.0361
0.0	0.0027	0.6808	0.0027	0.1286	0.0028	0.1286	0.0537
0.0	0.0	0.0017	0.0017	0.0004	0.0004	0.9617	0.0342
0.0	0.0967	0.2605	0.0128	0.3154	0.0584	0.0923	0.1639
0.0	0.1202	0.014	0.0008	0.6078	0.0509	0.0067	0.1995
0.0	0.7885	0.0002	0.0002	0.0913	0.0913	0.0002	0.0282
0.0	0.8088	0.0002	0.0002	0.0834	0.0834	0.0002	0.0239
0.0	0.844	0.0001	0.0001	0.069	0.069	0.0001	0.0177
0.0	0.0002	0.0049	0.5701	0.0023	0.0596	0.2886	0.0743
0.0	0.0045	0.0045	0.6387	0.0048	0.1408	0.1408	0.066
0.0	0.0	0.0	0.9463	0.0	0.0248	0.0248	0.0041
0.0	0.0024	0.0024	0.6874	0.0025	0.1266	0.1266	0.0519
0.0	0.0063	0.2029	0.2029	0.0641	0.0641	0.3168	0.1428
0.0	0.0017	0.0598	0.0598	0.0272	0.0272	0.6203	0.204
0.0	0.0122	0.1174	0.1174	0.0668	0.0668	0.4162	0.2032
0.0	0.6537	0.0054	0.0012	0.1557	0.1183	0.0034	0.0622
0.0	0.5079	0.0211	0.0018	0.2689	0.0895	0.011	0.0998
0.0	0.6047	0.007	0.007	0.1489	0.1489	0.0075	0.076
0.0	0.6527	0.004	0.004	0.1366	0.1366	0.0043	0.0616
0.0	0.9055	0.0	0.0	0.0428	0.0428	0.0	0.0088
0.0	0.2098	0.2164	0.0143	0.2581	0.0799	0.0814	0.1401
0.0	0.1319	0.1224	0.0162	0.3823	0.0771	0.0723	0.1977
0.0	0.9423	0.0	0.0	0.0266	0.0266	0.0	0.0045
0.0	0.0535	0.0672	0.0017	0.6123	0.0251	0.0311	0.2091
0.0	0.0	0.9269	0.0	0.0333	0.0	0.0333	0.0064
0.0	0.0	0.9396	0.0	0.0277	0.0	0.0277	0.0049
0.0	0.0	0.9638	0.0	0.0169	0.0	0.0169	0.0024
0.0	0.0	0.9959	0.0	0.002	0.0	0.002	0.0001
0.0	0.9445	0.0	0.0	0.0256	0.0256	0.0	0.0043
0.0	0.7545	0.0004	0.0004	0.1039	0.1039	0.0004	0.0365
0.0	0.6786	0.0028	0.0028	0.1293	0.1293	0.0029	0.0543
0.0	0.7115	0.0004	0.0002	0.1217	0.1163	0.0003	0.0497
0.0	0.7172	0.0019	0.0006	0.131	0.1043	0.0012	0.0438
0.0	0.5894	0.0066	0.0011	0.2214	0.1034	0.0042	0.0739
0.0	0.2155	0.008	0.0003	0.578	0.0372	0.0039	0.1571
0.0	0.8208	0.0001	0.0001	0.0787	0.0787	0.0001	0.0216
0.0	0.6997	0.0017	0.0017	0.1233	0.1233	0.0018	0.0485
0.0	0.8845	0.0	0.0	0.0523	0.0523	0.0	0.0109
0.0	0.7874	0.0004	0.0004	0.0917	0.0917	0.0004	0.0281
0.0	0.974	0.0	0.0	0.0122	0.0122	0.0	0.0015
0.0	0.8363	0.0001	0.0001	0.0721	0.0721	0.0001	0.0191
0.0	0.9864	0.0	0.0	0.0065	0.0065	0.0	0.0006
0.0	0.9321	0.0	0.0	0.0311	0.0311	0.0	0.0056
0.0	0.8032	0.0003	0.0003	0.0855	0.0855	0.0003	0.025
0.0	0.9921	0.0	0.0	0.0038	0.0038	0.0	0.0003
0.0	0.9792	0.0	0.0	0.0098	0.0098	0.0	0.0011
0.0	0.8418	0.0	0.0	0.0701	0.0701	0.0	0.0179
0.0	0.8427	0.0	0.0	0.0698	0.0698	0.0	0.0175
0.0	0.8383	0.0001	0.0001	0.0712	0.0712	0.0001	0.0189
0.0	0.9425	0.0	0.0	0.0265	0.0265	0.0	0.0045
0.0	0.9205	0.0	0.0	0.0362	0.0362	0.0	0.0071
0.0	0.9656	0.0	0.0	0.0161	0.0161	0.0	0.0023
0.0	0.9279	0.0	0.0	0.033	0.033	0.0	0.0061
0.0	0.7381	0.001	0.001	0.11	0.11	0.001	0.039
0.0	0.956	0.0	0.0	0.0204	0.0204	0.0	0.0032
0.0	0.8251	0.0001	0.0001	0.0769	0.0769	0.0001	0.0207
0.0	0.8837	0.0	0.0	0.0523	0.0523	0.0	0.0117
0.0	0.9014	0.0	0.0	0.0446	0.0446	0.0	0.0093
0.0	0.0396	0.1698	0.0048	0.4747	0.0225	0.0837	0.205
0.0	0.0016	0.7032	0.0016	0.1219	0.0017	0.1219	0.048
0.0	0.0	0.883	0.0	0.0528	0.0	0.0528	0.0113
0.0	0.0002	0.8187	0.0002	0.0794	0.0002	0.0794	0.0221
0.0	0.0	0.8772	0.0	0.0551	0.0	0.0551	0.0127
0.0	0.0001	0.8594	0.0001	0.0626	0.0001	0.0626	0.0153
0.0	0.6636	0.0033	0.0033	0.1338	0.1338	0.0035	0.0586
0.0	0.8752	0.0	0.0	0.0558	0.0558	0.0	0.0131
0.0	0.9664	0.0	0.0	0.0157	0.0157	0.0	0.0023
0.0	0.9648	0.0	0.0	0.0165	0.0165	0.0	0.0023
0.0	0.9317	0.0	0.0	0.0313	0.0313	0.0	0.0058
0.0	0.9373	0.0	0.0	0.0288	0.0288	0.0	0.0051
0.0	0.5523	0.017	0.0041	0.1967	0.1292	0.0114	0.0893
0.0	0.3117	0.0224	0.0011	0.4453	0.0682	0.0121	0.1392
0.0	0.0899	0.0468	0.0023	0.5747	0.0435	0.0237	0.2191
0.0	0.7312	0.0007	0.0007	0.1122	0.1122	0.0007	0.0422
0.0	0.6565	0.0039	0.0039	0.1355	0.1355	0.0041	0.0605
0.0	0.0031	0.672	0.0031	0.1312	0.0033	0.1312	0.0562
0.0	0.7897	0.0004	0.0004	0.0908	0.0908	0.0004	0.0276
0.0	0.2036	0.0594	0.1193	0.1289	0.225	0.1025	0.1614
0.0	0.2768	0.0886	0.0636	0.1898	0.152	0.0846	0.1445
0.0	0.3761	0.0136	0.0618	0.1199	0.2523	0.0406	0.1358
0.0	0.0927	0.0057	0.0927	0.0485	0.5005	0.0485	0.2114
0.0	0.1294	0.1294	0.0173	0.3748	0.0765	0.0765	0.1961
0.0	0.0909	0.0696	0.2397	0.086	0.1968	0.1612	0.1559
0.0	0.0058	0.0143	0.5777	0.0106	0.134	0.1759	0.0818
0.0	0.0	0.0027	0.3416	0.001	0.0246	0.5793	0.0507
0.0	0.1554	0.1041	0.1041	0.1792	0.1792	0.1097	0.1684
0.0	0.0004	0.0329	0.0329	0.0127	0.0127	0.7371	0.1713
0.0	0.3094	0.0704	0.0704	0.1696	0.1696	0.0739	0.1368
0.0	0.5845	0.0095	0.0095	0.1525	0.1525	0.0102	0.0813
0.0	0.7119	0.0016	0.0016	0.1189	0.1189	0.0017	0.0455
