x1	x2	x3	x4	x5	x6	x7	x8
0.0	0.4572	0.4836	0.0517	0.0066	0.0004	0.0005	0.0
0.0	0.0924	0.8535	0.0514	0.0024	0.0	0.0002	0.0
0.0	0.4572	0.4836	0.0517	0.0066	0.0004	0.0005	0.0
0.0	0.3347	0.6034	0.0518	0.0083	0.0005	0.0012	0.0001
0.0	0.7978	0.0861	0.1096	0.002	0.0038	0.0005	0.0003
0.0	0.8847	0.0548	0.0566	0.0017	0.0021	0.0001	0.0001
0.0	0.4723	0.2618	0.2402	0.0128	0.0048	0.0064	0.0017
0.0	0.8442	0.0762	0.0713	0.0052	0.0023	0.0005	0.0003
0.0	0.8913	0.0542	0.0529	0.0011	0.0005	0.0	0.0
0.0	0.8952	0.052	0.0518	0.0006	0.0004	0.0	0.0
0.0	0.8525	0.0947	0.0516	0.0008	0.0004	0.0	0.0
0.0	0.8936	0.0541	0.0516	0.0004	0.0003	0.0	0.0
0.0	0.8968	0.0516	0.0515	0.0001	0.0001	0.0	0.0
0.0	0.895	0.0519	0.0519	0.0006	0.0006	0.0	0.0
0.0	0.8966	0.0515	0.0515	0.0002	0.0002	0.0	0.0
0.0	0.895	0.0519	0.0519	0.0006	0.0006	0.0	0.0
0.0	0.8962	0.0516	0.0516	0.0003	0.0003	0.0	0.0
0.0	0.8962	0.0516	0.0516	0.0003	0.0003	0.0	0.0
0.0	0.8968	0.0516	0.0515	0.0001	0.0001	0.0	0.0
0.0	0.8947	0.0519	0.0519	0.0007	0.0007	0.0	0.0
0.0	0.8947	0.0519	0.0519	0.0007	0.0007	0.0	0.0
0.0	0.8936	0.0541	0.0516	0.0004	0.0003	0.0	0.0
0.0	0.8956	0.0519	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.8966	0.0515	0.0515	0.0002	0.0002	0.0	0.0
0.0	0.8961	0.0516	0.0516	0.0003	0.0003	0.0	0.0
0.0	0.8962	0.0516	0.0516	0.0003	0.0003	0.0	0.0
0.0	0.8969	0.0515	0.0515	0.0001	0.0001	0.0	0.0
0.0	0.8962	0.0516	0.0516	0.0003	0.0003	0.0	0.0
0.0	0.8966	0.0515	0.0515	0.0002	0.0002	0.0	0.0
0.0	0.897	0.0514	0.0514	0.0001	0.0001	0.0	0.0
0.0	0.8956	0.0519	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.8958	0.0517	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.8958	0.0517	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.8956	0.0518	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.8968	0.0515	0.0515	0.0001	0.0001	0.0	0.0
0.0	0.4734	0.4713	0.0514	0.0033	0.0002	0.0003	0.0
0.0	0.0945	0.8511	0.0517	0.0021	0.0	0.0006	0.0
0.0	0.0945	0.8511	0.0517	0.0021	0.0	0.0006	0.0
0.0	0.0543	0.8932	0.0516	0.0006	0.0	0.0003	0.0
0.0	0.8922	0.055	0.0518	0.0006	0.0004	0.0	0.0
0.0	0.8945	0.0521	0.0519	0.0007	0.0007	0.0	0.0
0.0	0.894	0.0521	0.0521	0.0009	0.0009	0.0	0.0
0.0	0.8955	0.0518	0.0518	0.0005	0.0004	0.0	0.0
0.0	0.894	0.0521	0.0521	0.0009	0.0009	0.0	0.0
0.0	0.8959	0.0517	0.0517	0.0003	0.0003	0.0	0.0
0.0	0.8913	0.0542	0.0529	0.0011	0.0005	0.0	0.0
0.0	0.8956	0.0519	0.0517	0.0004	0.0003	0.0	0.0
0.0	0.8956	0.0518	0.0517	0.0004	0.0004	0.0	0.0
0.0	0.4721	0.4754	0.0515	0.0009	0.0	0.0	0.0
0.0	0.8534	0.0937	0.0516	0.0009	0.0004	0.0	0.0
0.0	0.8968	0.0515	0.0515	0.0001	0.0001	0.0	0.0
0.0	0.8438	0.0767	0.0713	0.0052	0.0023	0.0005	0.0003
0.0	0.541	0.2614	0.1126	0.0357	0.0237	0.0159	0.0097
0.0	0.3221	0.2604	0.3797	0.0093	0.0147	0.0104	0.0034
0.0	0.4807	0.399	0.1056	0.0053	0.0048	0.0036	0.0009
0.0	0.843	0.0884	0.0594	0.0049	0.0037	0.0004	0.0003
0.0	0.7503	0.083	0.1522	0.0047	0.0076	0.0014	0.0009
0.0	0.8079	0.1052	0.0651	0.0111	0.0072	0.002	0.0015
0.0	0.8008	0.1071	0.0845	0.0039	0.0028	0.0006	0.0003
0.0	0.338	0.0732	0.5673	0.0014	0.016	0.0035	0.0005
0.0	0.3578	0.1809	0.4404	0.0042	0.012	0.0034	0.0012
0.0	0.8155	0.0692	0.1052	0.0027	0.0066	0.0004	0.0003
0.0	0.371	0.2472	0.2087	0.0552	0.052	0.0373	0.0287
0.0	0.763	0.0921	0.0865	0.0233	0.0219	0.007	0.0062
0.0	0.8621	0.0604	0.0597	0.008	0.0077	0.0011	0.001
