x1	x2	x3	x4	x5	x6	x7	x8
0.0396	0.1991	0.163	0.2168	0.1046	0.1086	0.0948	0.0735
0.0435	0.1477	0.1616	0.249	0.1018	0.1112	0.1059	0.0794
0.0144	0.5744	0.089	0.1083	0.0717	0.0754	0.0354	0.0314
0.0368	0.2511	0.163	0.1854	0.1061	0.1053	0.0846	0.0678
0.0487	0.0565	0.1891	0.2921	0.0962	0.1058	0.1267	0.0848
0.0476	0.1177	0.1663	0.2636	0.0998	0.1104	0.1124	0.0822
0.0348	0.22	0.1549	0.214	0.1043	0.1103	0.0905	0.0713
0.0087	0.0785	0.5702	0.0999	0.0875	0.038	0.0809	0.0363
0.013	0.0215	0.7082	0.0671	0.0681	0.0268	0.0681	0.0272
0.0255	0.055	0.4274	0.1498	0.1089	0.062	0.1114	0.06
0.0387	0.0517	0.2896	0.2273	0.1063	0.0858	0.1244	0.0762
0.048	0.1169	0.1633	0.2664	0.0992	0.1111	0.1127	0.0824
0.0081	0.4111	0.1506	0.188	0.0759	0.0823	0.0471	0.0369
0.0368	0.154	0.1765	0.2643	0.0945	0.1034	0.1019	0.0686
0.0019	0.4444	0.1716	0.2168	0.0529	0.0573	0.0332	0.0219
0.0311	0.3781	0.1224	0.1424	0.1023	0.1034	0.0633	0.0571
0.0301	0.3528	0.1295	0.156	0.1023	0.1039	0.0671	0.0584
0.022	0.2299	0.3106	0.1472	0.095	0.0699	0.0777	0.0477
0.003	0.6903	0.0969	0.0718	0.057	0.0451	0.0189	0.017
0.0383	0.2603	0.1441	0.186	0.1075	0.1105	0.0828	0.0703
0.0057	0.6576	0.0768	0.081	0.0639	0.0651	0.0256	0.0244
0.0353	0.3016	0.1353	0.1697	0.107	0.1094	0.0756	0.0661
0.0173	0.5079	0.0987	0.1094	0.0893	0.0904	0.045	0.0421
0.0332	0.3249	0.1311	0.1613	0.1062	0.1082	0.0717	0.0635
0.0271	0.4196	0.1124	0.1302	0.0997	0.1006	0.0575	0.0529
0.0399	0.2345	0.1487	0.198	0.1072	0.1111	0.0876	0.0729
0.0355	0.2543	0.1469	0.1928	0.1065	0.1103	0.0841	0.0697
0.0341	0.2709	0.1442	0.1861	0.1062	0.1096	0.081	0.0678
0.0306	0.3429	0.1336	0.1519	0.1066	0.105	0.0685	0.0608
0.0125	0.5961	0.087	0.0922	0.074	0.0737	0.0335	0.031
0.0276	0.4301	0.1087	0.1251	0.0996	0.1004	0.0561	0.0525
0.0233	0.4625	0.1059	0.1199	0.0945	0.0951	0.0514	0.0474
0.0071	0.7426	0.0522	0.054	0.0528	0.053	0.0193	0.0189
0.0177	0.6159	0.0709	0.0761	0.0759	0.076	0.0341	0.0334
0.0122	0.6598	0.0659	0.0696	0.0682	0.0684	0.0283	0.0275
0.0063	0.7894	0.0449	0.046	0.042	0.042	0.015	0.0145
0.0383	0.2576	0.1437	0.1879	0.1075	0.111	0.0833	0.0707
0.0276	0.3916	0.1192	0.1391	0.1023	0.1032	0.0613	0.0558
0.0267	0.4064	0.1167	0.1358	0.1002	0.1013	0.0592	0.0537
0.0288	0.3769	0.1221	0.1447	0.1028	0.1041	0.0635	0.0572
0.0045	0.7266	0.0638	0.0663	0.051	0.0516	0.0185	0.0176
0.0307	0.3861	0.1184	0.1399	0.1022	0.1035	0.0624	0.0568
0.0359	0.1039	0.2739	0.2075	0.108	0.0877	0.1115	0.0716
0.0128	0.0507	0.6021	0.0988	0.0807	0.0366	0.0829	0.0354
0.0177	0.0464	0.5498	0.1136	0.0909	0.0443	0.0941	0.0431
0.0092	0.0283	0.744	0.0623	0.0562	0.0215	0.0574	0.0212
0.039	0.2271	0.159	0.1986	0.1066	0.1087	0.0891	0.0719
0.0412	0.1777	0.1593	0.2313	0.1037	0.1108	0.0994	0.0766
0.0263	0.3549	0.1284	0.1554	0.1035	0.1061	0.0666	0.0588
0.0043	0.7448	0.0536	0.0557	0.0523	0.0531	0.0182	0.0179
0.0198	0.4252	0.1176	0.1369	0.0964	0.0989	0.0554	0.0498
0.0091	0.6963	0.0614	0.0648	0.0605	0.0612	0.0237	0.023
0.0252	0.4684	0.1054	0.1173	0.0929	0.0936	0.0506	0.0466
0.0316	0.3335	0.134	0.1637	0.1025	0.1045	0.0703	0.0599
0.0016	0.6645	0.103	0.1122	0.0426	0.0433	0.0184	0.0144
0.0312	0.1268	0.3426	0.1588	0.107	0.0737	0.0998	0.0601
0.0116	0.3973	0.2017	0.1471	0.0861	0.0708	0.0493	0.0361
0.036	0.3056	0.1338	0.1673	0.107	0.1094	0.0748	0.066
0.0494	0.094	0.1602	0.2862	0.0961	0.1119	0.1182	0.0841
0.0123	0.3196	0.2	0.2232	0.073	0.075	0.0582	0.0386
0.0295	0.1904	0.1473	0.3235	0.0746	0.0943	0.0858	0.0517
0.0293	0.0328	0.0809	0.1659	0.048	0.0598	0.0666	0.046
0.0429	0.1107	0.1608	0.2832	0.0961	0.1117	0.1143	0.0803
0.028	0.0321	0.0753	0.1614	0.0457	0.058	0.0639	0.0441
0.0427	0.2223	0.1596	0.2011	0.1021	0.1049	0.088	0.0693
0.0325	0.0374	0.0919	0.1896	0.0546	0.0681	0.0757	0.0521
0.0452	0.0458	0.101	0.3604	0.0755	0.1171	0.1242	0.0814
0.0406	0.0887	0.1245	0.2951	0.0791	0.104	0.1061	0.071
0.0334	0.0347	0.0929	0.209	0.0563	0.073	0.0814	0.0552
0.0172	0.0573	0.0415	0.0497	0.0254	0.0261	0.0219	0.0186
0.0085	0.0079	0.0216	0.0475	0.013	0.0167	0.0188	0.0129
0.0455	0.0939	0.158	0.2944	0.0946	0.1125	0.1185	0.0826
