x1	x2	x3	x4	x5	x6	x7	x8
0.0	0.4363	0.0213	0.0128	0.213	0.1779	0.0182	0.1206
0.0	0.2684	0.048	0.0083	0.3614	0.1138	0.0316	0.1684
0.0	0.5899	0.0054	0.0054	0.1583	0.1583	0.0048	0.0779
0.0	0.6792	0.0022	0.0022	0.1303	0.1303	0.0022	0.0537
0.0	0.4383	0.0189	0.0189	0.1923	0.1923	0.02	0.1194
0.0	0.74	0.0012	0.0012	0.1088	0.1088	0.0009	0.039
0.0	0.5388	0.0111	0.0111	0.1691	0.1691	0.0106	0.0901
0.0	0.6663	0.0035	0.0035	0.1331	0.1331	0.0028	0.0576
0.0	0.5898	0.0083	0.0083	0.1547	0.1547	0.0075	0.0768
0.0	0.6308	0.0058	0.0058	0.1427	0.1427	0.005	0.0671
0.0	0.4121	0.0233	0.0233	0.1951	0.1951	0.0251	0.1261
0.0	0.5527	0.0105	0.0105	0.1652	0.1652	0.0098	0.0861
0.0	0.5595	0.0099	0.0099	0.1635	0.1635	0.0092	0.0846
0.0	0.5081	0.0108	0.0108	0.1799	0.1799	0.0106	0.1
0.0	0.7103	0.002	0.002	0.1183	0.1183	0.0015	0.0475
0.0	0.5597	0.008	0.008	0.1659	0.1659	0.0074	0.085
0.0	0.6692	0.0041	0.0041	0.13	0.13	0.0034	0.0592
0.0	0.8568	0.0005	0.0005	0.0615	0.0615	0.0003	0.0189
0.0	0.804	0.0016	0.0016	0.0809	0.0809	0.0011	0.03
0.0	0.8153	0.0011	0.0011	0.0774	0.0774	0.0007	0.0269
0.0	0.6943	0.002	0.002	0.1252	0.1252	0.0018	0.0496
0.0	0.4754	0.0162	0.0162	0.1841	0.1841	0.0165	0.1074
0.0	0.5465	0.0086	0.0086	0.1699	0.1699	0.008	0.0885
0.0	0.5983	0.0067	0.0067	0.1538	0.1538	0.0059	0.0748
0.0	0.5825	0.0077	0.0077	0.1581	0.1581	0.007	0.0789
0.0	0.0433	0.1751	0.0056	0.4584	0.0255	0.0879	0.2042
0.0	0.0134	0.4752	0.0134	0.1875	0.0138	0.1875	0.1093
0.0	0.0146	0.4746	0.0146	0.1862	0.0149	0.1862	0.109
0.0	0.0024	0.7042	0.0024	0.1207	0.0018	0.1207	0.048
0.0	0.003	0.692	0.003	0.1236	0.0023	0.1236	0.0525
0.0	0.0011	0.7799	0.0011	0.0926	0.0007	0.0926	0.0319
0.0	0.3986	0.025	0.025	0.1967	0.1967	0.0274	0.1307
0.0	0.4119	0.0236	0.0236	0.1946	0.1946	0.0255	0.126
0.0	0.6569	0.0051	0.0051	0.1336	0.1336	0.0043	0.0614
0.0	0.9333	0.0001	0.0001	0.0296	0.0296	0.0001	0.0072
0.0	0.7083	0.0032	0.0032	0.1166	0.1166	0.0025	0.0497
0.0	0.8581	0.0006	0.0006	0.0606	0.0606	0.0004	0.0191
0.0	0.4489	0.0245	0.012	0.2046	0.1734	0.0197	0.1169
0.0	0.3197	0.0521	0.0126	0.2855	0.1423	0.0359	0.1519
0.0	0.0919	0.0484	0.0025	0.5682	0.0449	0.0249	0.2191
0.0	0.4827	0.0123	0.0123	0.1863	0.1863	0.0126	0.1076
0.0	0.5852	0.0065	0.0065	0.1583	0.1583	0.0065	0.0788
0.0	0.0207	0.423	0.0207	0.1947	0.0223	0.1947	0.1239
0.0	0.3066	0.0546	0.0546	0.1884	0.1884	0.0607	0.1466
0.0	0.2044	0.0624	0.1222	0.134	0.2135	0.1044	0.1591
0.0	0.2585	0.0924	0.0692	0.1837	0.1619	0.0884	0.146
0.0	0.2364	0.0756	0.1009	0.1649	0.178	0.0956	0.1485
0.0	0.166	0.0366	0.166	0.1128	0.2358	0.1128	0.17
0.0	0.1624	0.1624	0.0875	0.1721	0.1334	0.1334	0.1489
0.0	0.1025	0.0837	0.2241	0.1006	0.1762	0.1628	0.1501
0.0	0.0726	0.0766	0.264	0.0815	0.1774	0.1795	0.1483
0.0	0.0288	0.071	0.3088	0.0535	0.1649	0.2272	0.1458
0.0	0.1651	0.1197	0.1197	0.157	0.157	0.1285	0.153
0.0	0.0765	0.167	0.167	0.1307	0.1307	0.1783	0.1498
0.0	0.2626	0.0789	0.0789	0.1749	0.1749	0.0848	0.145
0.0	0.2294	0.0919	0.0919	0.1696	0.1696	0.0992	0.1484
0.0	0.3611	0.0345	0.0345	0.1962	0.1962	0.0384	0.1391
