d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	0.0	0.1	0.3	0.0	1.5	-7.437818353842749	-3.2848707047592827	-10.722689058602032	-7.437818353842749	-3.2848707047592827	-10.722689058602032	-7.189278711055019	-3.244132723238224	-10.433411434293243
0.0	0.0	0.1	0.3	0.0	2.0	-8.83994406356669	-3.3235142387217396	-12.16345830228843	-8.83994406356669	-3.3235142387217396	-12.16345830228843	-8.599190920614106	-3.3083126088684183	-11.907503529482524
0.0	0.0	0.1	0.3	0.5	0.0	-4.216526824997815	-2.832307985040008	-7.048834810037823	-4.216526824997815	-2.832307985040008	-7.048834810037823	-3.9557057328947955	-2.6611762773034617	-6.616882010198257
0.0	0.0	0.1	0.3	0.5	0.5	-5.2423436888781225	-2.994409454611323	-8.236753143489445	-5.2423436888781225	-2.994409454611323	-8.236753143489445	-4.989979699232656	-2.82110620560286	-7.811085904835515
0.0	0.0	0.1	0.3	0.5	1.0	-6.450717029944322	-3.215654675126528	-9.66637170507085	-6.450717029944322	-3.215654675126528	-9.66637170507085	-6.223536078098183	-3.070163306029848	-9.29369938412803
0.0	0.0	0.1	0.3	0.5	1.5	-7.727952226808873	-3.4141530238476694	-11.142105250656542	-7.727952226808873	-3.4141530238476694	-11.142105250656542	-7.534649394115425	-3.324251976272231	-10.858901370387656
0.0	0.0	0.1	0.3	0.5	2.0	-8.998343876710887	-3.5498390281439005	-12.548182904854787	-8.998343876710887	-3.5498390281439005	-12.548182904854787	-8.845545503780171	-3.51535062601727	-12.36089612979744
0.0	0.0	0.1	0.3	1.0	0.0	-4.819785863925351	-2.623878381231217	-7.443664245156569	-4.819785863925351	-2.623878381231217	-7.443664245156569	-4.541094016848161	-2.447471830385604	-6.988565847233765
0.0	0.0	0.1	0.3	1.0	0.5	-5.854881389561942	-2.78717446429993	-8.642055853861871	-5.854881389561942	-2.78717446429993	-8.642055853861871	-5.581835400402877	-2.591547920396284	-8.17338332079916
0.0	0.0	0.1	0.3	1.0	1.0	-7.088214119481574	-3.0416002749809183	-10.129814394462493	-7.088214119481574	-3.0416002749809183	-10.129814394462493	-6.844874829698751	-2.8478718514428087	-9.69274668114156
0.0	0.0	0.1	0.3	1.0	1.5	-8.393861028131294	-3.3092262426763543	-11.703087270807648	-8.393861028131294	-3.3092262426763543	-11.703087270807648	-8.1926792334894	-3.1565055688409784	-11.34918480233038
0.0	0.0	0.1	0.3	1.0	2.0	-9.69061450899327	-3.5132779306717605	-13.203892439665031	-9.69061450899327	-3.5132779306717605	-13.203892439665031	-9.539072661611206	-3.4349900219069003	-12.974062683518106
0.0	0.0	0.1	0.3	1.5	0.0	-5.47519272361313	-2.3683215322474727	-7.843514255860603	-5.47519272361313	-2.3683215322474727	-7.843514255860603	-5.165785928505441	-2.2126510014567704	-7.378436929962211
0.0	0.0	0.1	0.3	1.5	0.5	-6.52833607143284	-2.5082299997977424	-9.036566071230581	-6.52833607143284	-2.5082299997977424	-9.036566071230581	-6.215221223187367	-2.323339558787234	-8.538560781974601
0.0	0.0	0.1	0.3	1.5	1.0	-7.8066587304060295	-2.757085175161955	-10.563743905567986	-7.8066587304060295	-2.757085175161955	-10.563743905567986	-7.522136401989263	-2.548342703215222	-10.070479105204484
