d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	0.0	0.1	0.3	1.0	1.0	-7.088339398816734	-3.0416009436146223	-10.129940342431356	-7.088339398816734	-3.0416009436146223	-10.129940342431356	-7.16620986116965	-3.393613905337503	-10.559823766507153
0.0	0.0	1.0	0.3	0.0	0.0	-2.7909948570949377	-2.842478487383763	-5.6334733444787	-2.7909948570949377	-2.842478487383763	-5.6334733444787	-7.025315574256859	-3.341614142919344	-10.366929717176204
0.0	0.0	1.0	0.3	0.0	0.5	-4.151797042880325	-2.8205341348112527	-6.9723311776915775	-4.151797042880325	-2.8205341348112527	-6.9723311776915775	-7.250053604932777	-3.4015284442323734	-10.65158204916515
0.0	0.0	1.0	0.3	0.0	1.0	-5.590936345396006	-2.792561253989577	-8.383497599385583	-5.590936345396006	-2.792561253989577	-8.383497599385583	-7.64751178101748	-3.4586810391121285	-11.106192820129609
0.0	0.0	1.0	0.3	0.5	0.0	-2.981505669649657	-2.987473816000203	-5.96897948564986	-2.981505669649657	-2.987473816000203	-5.96897948564986	-6.299223686962779	-3.3451904868298383	-9.644414173792617
0.0	0.0	1.0	0.3	0.5	0.5	-4.280204436069808	-3.014379205675495	-7.294583641745303	-4.280204436069808	-3.014379205675495	-7.294583641745303	-6.444492222219246	-3.3825335313690212	-9.827025753588266
0.0	0.0	1.0	0.3	0.5	1.0	-5.628679313093011	-3.0531941705934225	-8.681873483686434	-5.628679313093011	-3.0531941705934225	-8.681873483686434	-6.901801981420342	-3.4246013627615164	-10.326403344181859
0.0	0.0	1.0	0.3	1.0	0.0	-3.435014903437378	-3.017426404676262	-6.45244130811364	-3.435014903437378	-3.017426404676262	-6.45244130811364	-6.274222195832906	-3.3216888933179476	-9.595911089150853
0.0	0.0	1.0	0.3	1.0	0.5	-4.770049405226058	-3.051137578018303	-7.8211869832443615	-4.770049405226058	-3.051137578018303	-7.8211869832443615	-6.443025405579309	-3.353429947594507	-9.796455353173815
0.0	0.0	1.0	0.3	1.0	1.0	-6.167604188888983	-3.0879842166775275	-9.255588405566511	-6.167604188888983	-3.0879842166775275	-9.255588405566511	-6.985360735365299	-3.3911925238144507	-10.376553259179751
0.0	0.5	0.0	0.3	0.0	0.0	-4.64648634485207	-3.3550416558641487	-8.001528000716219	-4.64648634485207	-3.3550416558641487	-8.001528000716219	-7.823908383124682	-3.266334842319736	-11.090243225444418
0.0	0.5	0.0	0.3	0.0	0.5	-5.4665911492326185	-3.4273014839590483	-8.893892633191667	-5.4665911492326185	-3.4273014839590483	-8.893892633191667	-7.747848721276179	-3.4532915515097695	-11.201140272785949
0.0	0.5	0.0	0.3	0.0	1.0	-6.426076811016065	-3.5541229474670955	-9.98019975848316	-6.426076811016065	-3.5541229474670955	-9.98019975848316	-7.923211822197683	-3.5212336816732015	-11.444445503870885
0.0	0.5	0.0	0.3	0.5	0.0	-5.544229643225131	-3.3145626851653174	-8.858792328390448	-5.544229643225131	-3.3145626851653174	-8.858792328390448	-6.996016367182582	-3.274356831068104	-10.270373198250686
0.0	0.5	0.0	0.3	0.5	0.5	-6.391698677054901	-3.365957567955496	-9.757656245010397	-6.391698677054901	-3.365957567955496	-9.757656245010397	-6.8560109953376225	-3.3837595195753374	-10.23977051491296
0.0	0.5	0.0	0.3	0.5	1.0	-7.39742246765734	-3.4551815500700513	-10.85260401772739	-7.39742246765734	-3.4551815500700513	-10.85260401772739	-7.162219179220012	-3.4404051628479912	-10.602624342068003
0.0	0.5	0.0	0.3	1.0	0.0	-6.4920813672450555	-3.2717647246568204	-9.763846091901875	-6.4920813672450555	-3.2717647246568204	-9.763846091901875	-6.860387338188161	-3.104940807211049	-9.96532814539921
0.0	0.5	0.0	0.3	1.0	0.5	-7.359485863202983	-3.3084990050371537	-10.667984868240136	-7.359485863202983	-3.3084990050371537	-10.667984868240136	-6.775195034721188	-3.2647229417844623	-10.03991797650565
0.0	0.5	0.0	0.3	1.0	1.0	-8.398676520373025	-3.3713027338069677	-11.769979254179992	-8.398676520373025	-3.3713027338069677	-11.769979254179992	-7.226741607875052	-3.39418276832162	-10.620924376196673
0.0	0.5	0.1	0.3	0.0	0.0	-3.4664935544208877	-3.1791016020033593	-6.645595156424247	-3.4664935544208877	-3.1791016020033593	-6.645595156424247	-7.577510667513666	-3.277022647574215	-10.854533315087881
0.0	0.5	0.1	0.3	0.0	0.5	-4.4392475378504646	-3.3494397954970143	-7.788687333347479	-4.4392475378504646	-3.3494397954970143	-7.788687333347479	-7.582409527403015	-3.4534124206566124	-11.035821948059628
0.0	0.5	0.1	0.3	0.0	1.0	-5.546768306280521	-3.5509630087525097	-9.09773131503303	-5.546768306280521	-3.5509630087525097	-9.09773131503303	-7.812904061699676	-3.509403287015245	-11.322307348714922
0.0	0.5	0.1	0.3	0.5	0.0	-4.024679805366654	-3.0125402885944457	-7.0372200939611	-4.024679805366654	-3.0125402885944457	-7.0372200939611	-6.798074444751446	-3.266950447418582	-10.065024892170028
0.0	0.5	0.1	0.3	0.5	0.5	-5.023996611912506	-3.183942173312146	-8.207938785224652	-5.023996611912506	-3.183942173312146	-8.207938785224652	-6.745930838298527	-3.383732914334926	-10.129663752633453
0.0	0.5	0.1	0.3	0.5	1.0	-6.187944152840208	-3.410674612294308	-9.598618765134516	-6.187944152840208	-3.410674612294308	-9.598618765134516	-7.087925651925237	-3.438291259548753	-10.52621691147399
0.0	0.5	0.1	0.3	1.0	0.0	-4.668303153521716	-2.7786570901555465	-7.446960243677262	-4.668303153521716	-2.7786570901555465	-7.446960243677262	-6.69858755659166	-3.1373491975553702	-9.83593675414703
0.0	0.5	0.1	0.3	1.0	0.5	-5.6951592623975325	-2.9415592993810575	-8.63671856177859	-5.6951592623975325	-2.9415592993810575	-8.63671856177859	-6.694545431655706	-3.288241726269645	-9.982787157925351
0.0	0.5	0.1	0.3	1.0	1.0	-6.916694851128936	-3.1889722676544263	-10.105667118783362	-6.916694851128936	-3.1889722676544263	-10.105667118783362	-7.166209861169598	-3.393613905337503	-10.559823766507101
0.0	0.5	1.0	0.3	0.0	0.0	-2.2611416362414074	-3.3029937874150774	-5.564135423656484	-2.2611416362414074	-3.3029937874150774	-5.564135423656484	-7.025315574256859	-3.341614142919344	-10.366929717176204
0.0	0.5	1.0	0.3	0.0	0.5	-3.493600341761728	-3.362281875910544	-6.8558822176722725	-3.493600341761728	-3.362281875910544	-6.8558822176722725	-7.1812996239407765	-3.422131032064885	-10.603430656005662
0.0	0.5	1.0	0.3	0.0	1.0	-4.733730449467296	-3.4562758100302107	-8.190006259497506	-4.733730449467296	-3.4562758100302107	-8.190006259497506	-7.535051362685278	-3.4867712258098336	-11.021822588495112
0.0	0.5	1.0	0.3	0.5	0.0	-2.6308234912603785	-3.2930910758774634	-5.923914567137842	-2.6308234912603785	-3.2930910758774634	-5.923914567137842	-6.345118730755938	-3.3291500406199153	-9.674268771375854
0.0	0.5	1.0	0.3	0.5	0.5	-3.886892830793454	-3.335305709484964	-7.222198540278418	-3.886892830793454	-3.335305709484964	-7.222198540278418	-6.4444922222192496	-3.382533531369021	-9.82702575358827
0.0	0.5	1.0	0.3	0.5	1.0	-5.178237864314793	-3.3973848862266682	-8.575622750541461	-5.178237864314793	-3.3973848862266682	-8.575622750541461	-6.871681919394594	-3.4322736682448376	-10.303955587639432
