d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	0.0	0.0	0.3	0.0	0.0	-4.495732271326334	-2.9957322735539913	-7.491464544880325	-4.495732271326334	-2.9957322735539913	-7.491464544880325	-3.895732316150303	-2.9957322735539913	-6.891464589704294
0.0	0.0	0.0	0.3	0.0	0.5	-5.414314844694269	-2.9957322735539913	-8.410047118248261	-5.414314844694269	-2.9957322735539913	-8.410047118248261	-4.789949932708087	-2.6328278016646256	-7.422777734372712
0.0	0.0	0.0	0.3	0.0	1.0	-6.539350313949695	-2.9957322735539913	-9.535082587503688	-6.539350313949695	-2.9957322735539913	-9.535082587503688	-6.175255570653302	-2.8036075386983095	-8.978863109351611
0.0	0.0	0.0	0.3	0.0	1.5	-7.795699333079651	-2.9957322735539913	-10.791431606633642	-7.795699333079651	-2.9957322735539913	-10.791431606633642	-7.643156067743989	-3.0791427818423793	-10.72229884958637
0.0	0.0	0.0	0.3	0.0	2.0	-9.132695982834232	-2.9957322735539913	-12.128428256388222	-9.132695982834232	-2.9957322735539913	-12.128428256388222	-9.121842890646228	-3.2409255741660146	-12.362768464812243
0.0	0.0	0.0	0.3	0.5	0.0	-5.1886479295618635	-3.086679304821254	-8.275327234383118	-5.1886479295618635	-3.086679304821254	-8.275327234383118	-4.632739989100879	-2.9957322735539913	-7.628472262654871
0.0	0.0	0.0	0.3	0.5	0.5	-6.085585687148992	-3.1055852149232934	-9.191170902072285	-6.085585687148992	-3.1055852149232934	-9.191170902072285	-5.381476378978229	-2.268844638106604	-7.650321017084833
0.0	0.0	0.0	0.3	0.5	1.0	-7.1721015946043085	-3.1397924115638136	-10.311894006168123	-7.1721015946043085	-3.1397924115638136	-10.311894006168123	-6.808937291691946	-2.4336763651373015	-9.242613656829247
0.0	0.0	0.0	0.3	0.5	1.5	-8.363805411612459	-3.1981944755038874	-11.561999887116347	-8.363805411612459	-3.1981944755038874	-11.561999887116347	-8.333290819263336	-2.7693700645767256	-11.102660883840063
0.0	0.0	0.0	0.3	0.5	2.0	-9.594004398367485	-3.296359228776706	-12.89036362714419	-9.594004398367485	-3.296359228776706	-12.89036362714419	-9.859270898803862	-3.091074553766541	-12.950345452570403
0.0	0.0	0.0	0.3	1.0	0.0	-6.0295376463419075	-3.1023988561661398	-9.131936502508047	-6.0295376463419075	-3.1023988561661398	-9.131936502508047	-5.455388166305551	-2.9957322735539913	-8.451120439859542
0.0	0.0	0.0	0.3	1.0	0.5	-6.9253729050311	-3.121678230061308	-10.047051135092408	-6.9253729050311	-3.121678230061308	-10.047051135092408	-5.943507036540711	-1.9120361674007236	-7.855543203941435
0.0	0.0	0.0	0.3	1.0	1.0	-8.01049627457606	-3.155927357795854	-11.166423632371913	-8.01049627457606	-3.155927357795854	-11.166423632371913	-7.415349633987934	-2.0461253743115804	-9.461475008299514
