1000	2	(A B)
sp1	10
sp102	10
sp939	10
sp940	10
sp446	11
sp447	10
sp411	11
sp407	10
sp408	11
sp801	01
sp802	01
sp768	01
sp384	11
sp385	01
sp481	01
sp482	11
sp451	01
sp210	01
sp347	01
sp740	01
sp741	01
sp837	01
sp838	01
sp943	01
sp944	01
sp409	01
sp701	01
sp702	01
sp984	01
sp985	01
sp531	01
sp335	01
sp923	01
sp924	01
sp682	01
sp552	01
sp553	01
sp231	01
sp735	01
sp736	01
sp775	01
sp776	01
sp370	01
sp68	11
sp654	10
sp655	10
sp656	10
sp657	11
sp342	11
sp805	10
sp806	01
sp192	10
sp157	10
sp573	10
sp574	10
sp815	10
sp816	10
sp694	10
sp695	10
sp681	10
sp617	10
sp618	10
sp249	10
sp294	10
sp295	10
sp537	10
sp538	01
sp263	10
sp264	10
sp211	10
sp63	10
sp155	10
sp156	10
sp21	11
sp40	10
sp51	10
sp56	10
sp57	10
sp52	10
sp136	01
sp137	01
sp129	01
sp38	11
sp29	10
sp47	10
sp48	10
sp33	10
sp416	10
sp417	10
sp45	10
sp41	10
sp28	10
sp37	10
sp105	10
sp199	10
sp200	10
sp554	10
sp555	10
sp863	10
sp864	10
sp725	01
sp726	11
sp445	10
sp394	10
sp395	10
sp299	01
sp925	01
sp926	01
sp813	01
sp814	01
sp945	01
sp946	01
sp678	11
sp305	01
sp98	10
sp100	10
sp633	10
sp652	10
sp653	10
sp980	10
sp981	10
sp572	10
sp368	10
sp886	10
sp887	10
sp674	10
sp637	10
sp638	10
sp607	10
sp362	10
sp430	10
sp431	11
sp326	10
sp327	10
sp112	11
sp153	10
sp839	10
sp840	10
sp298	10
sp559	10
sp860	10
sp874	10
sp875	10
sp798	01
sp566	10
sp712	10
sp713	10
sp331	10
sp220	10
sp583	10
sp584	10
sp300	10
sp448	10
sp449	10
sp424	10
sp510	10
sp511	11
sp69	10
sp520	10
sp521	10
sp95	10
sp163	10
sp164	11
sp704	10
sp705	10
sp533	10
sp534	10
sp635	10
sp636	01
sp463	10
sp149	10
sp251	10
sp400	10
sp852	10
sp853	10
sp169	10
sp93	10
sp110	10
sp111	10
sp106	10
sp235	10
sp236	10
sp140	10
sp145	10
sp146	10
sp905	10
sp906	11
sp91	10
sp956	01
sp957	01
sp512	11
sp120	10
sp121	10
sp792	10
sp793	10
sp421	10
sp259	10
sp612	10
sp613	10
sp817	01
sp818	11
sp118	10
sp550	10
sp551	10
sp325	10
sp177	10
sp133	10
sp757	10
sp777	10
sp778	10
sp696	01
sp99	10
sp138	10
sp139	10
sp435	10
sp528	10
sp760	10
sp761	10
sp422	11
sp423	10
sp309	10
sp312	01
sp343	01
sp738	01
sp739	01
sp907	01
sp908	01
sp360	01
sp361	01
sp403	10
sp821	10
sp822	01
sp872	10
sp873	10
sp443	01
sp444	01
sp641	10
sp755	10
sp756	10
sp854	10
sp855	10
sp202	10
sp203	11
sp90	11
sp785	10
sp786	10
sp947	10
sp974	10
sp975	10
sp780	10
sp781	10
sp456	10
sp893	10
sp894	10
sp789	10
sp333	01
sp334	11
sp255	10
sp256	10
sp561	10
sp562	10
sp178	10
sp452	10
sp453	10
sp328	10
sp796	10
sp797	10
sp779	10
sp884	10
sp885	10
sp527	10
sp603	10
sp604	10
sp88	10
sp89	10
sp500	10
sp747	10
sp748	10
sp439	10
sp252	10
sp787	10
sp788	10
sp126	10
sp127	10
sp222	10
sp978	10
sp979	10
sp998	10
sp999	10
sp518	10
sp519	01
sp35	10
sp19	11
sp492	10
sp563	10
sp564	10
sp344	10
sp345	11
sp605	10
sp606	10
sp976	01
sp977	01
sp710	01
sp790	01
sp791	01
sp432	11
sp181	01
sp608	01
sp609	01
sp543	01
sp858	10
sp859	10
sp931	10
sp932	10
sp478	10
sp546	10
sp547	10
sp627	10
sp628	10
sp865	10
sp866	10
sp197	10
sp173	10
sp301	10
sp302	10
sp10	10
sp6	10
sp7	10
sp15	01
sp49	11
sp60	10
sp84	10
sp330	01
sp580	10
sp811	10
sp812	11
sp233	10
sp279	10
sp280	10
sp97	11
sp82	01
sp58	11
sp179	10
sp180	10
sp176	10
sp495	10
sp496	01
sp386	10
sp44	10
sp25	01
sp86	11
sp867	10
sp966	10
sp967	10
sp990	10
sp991	10
sp644	10
sp645	10
sp819	10
sp820	10
sp891	10
sp892	10
sp734	10
sp679	10
sp680	11
sp267	01
sp567	01
sp742	01
sp743	01
sp532	11
sp590	01
sp634	01
sp941	01
sp942	01
sp357	01
sp958	01
sp959	01
sp744	01
sp745	01
sp803	01
sp804	01
sp32	11
sp12	10
sp31	10
sp115	11
sp227	10
sp228	11
sp315	10
sp316	11
sp392	10
sp393	11
sp487	10
sp488	10
sp610	10
sp611	10
sp596	10
sp548	10
sp549	11
sp76	10
sp77	10
sp22	10
sp17	10
sp43	10
sp226	10
sp420	10
sp1000	10
sp560	10
sp587	10
sp588	10
sp261	10
sp59	10
sp42	10
sp234	10
sp291	10
sp352	11
sp353	10
sp648	10
sp649	10
sp523	01
sp558	01
sp659	01
sp660	01
sp758	01
sp759	01
sp474	10
sp491	10
sp666	10
sp935	10
sp936	01
sp677	10
sp626	11
sp434	01
sp303	10
sp304	10
sp162	11
sp794	10
sp795	10
sp426	10
sp260	01
sp53	10
sp54	10
sp16	10
sp18	10
sp320	11
sp321	01
sp172	01
sp132	01
sp620	01
sp621	01
sp329	01
sp468	01
sp594	10
sp595	11
sp238	11
sp206	01
sp104	11
sp245	01
sp472	11
sp473	11
sp257	11
sp107	11
sp827	01
sp849	01
sp883	01
sp937	01
sp938	01
sp557	01
sp530	01
sp190	01
sp191	01
sp479	01
sp480	01
sp165	01
sp214	11
sp215	11
sp128	01
sp36	01
sp30	01
sp968	01
sp969	01
sp466	01
sp159	11
sp272	10
sp273	10
sp198	10
sp662	01
sp663	11
sp151	10
sp185	10
sp262	10
sp769	01
sp770	11
sp841	10
sp842	10
sp103	11
sp535	10
sp536	10
sp697	10
sp698	10
sp597	10
sp598	10
sp504	01
sp505	01
sp308	01
sp972	01
sp973	11
sp465	01
sp714	01
sp899	01
sp900	01
sp888	01
sp731	01
sp565	01
sp425	11
sp348	01
sp711	01
sp988	01
sp989	01
sp248	01
sp664	10
sp665	10
sp915	10
sp916	10
sp685	01
sp686	01
sp727	01
sp728	11
sp116	11
sp229	01
sp692	01
sp693	01
sp412	01
sp762	10
sp763	11
sp216	11
sp825	01
sp826	01
sp986	10
sp987	10
sp746	11
sp241	11
sp131	01
sp992	01
sp993	01
sp862	01
sp351	01
sp240	11
sp948	01
sp949	01
sp297	01
sp483	10
sp909	01
sp910	11
sp158	11
sp119	01
sp751	10
sp752	10
sp310	10
sp311	11
sp371	01
sp372	01
sp359	11
sp601	01
sp602	01
sp332	11
sp75	01
sp170	01
sp274	11
sp502	01
sp503	01
sp895	01
sp896	01
sp861	01
sp540	01
sp340	01
sp27	01
sp55	01
sp166	01
sp167	01
sp67	01
sp349	01
sp350	01
sp707	01
sp877	01
sp878	01
sp87	01
sp823	01
sp824	01
sp889	01
sp890	01
sp706	01
sp646	01
sp647	01
sp556	11
sp699	11
sp700	01
sp246	01
sp247	01
sp20	01
sp516	10
sp517	10
sp454	10
sp771	10
sp772	10
sp265	10
sp382	10
sp383	10
sp130	10
sp782	10
sp933	10
sp934	10
sp429	10
sp489	11
sp490	11
sp122	10
sp960	10
sp961	01
sp667	10
sp668	11
sp85	10
sp123	10
sp253	10
sp254	11
sp266	10
sp354	10
sp355	10
sp322	10
sp544	10
sp545	10
sp441	11
sp831	10
sp832	10
sp64	10
sp221	10
sp881	10
sp882	10
sp913	10
sp914	10
sp513	10
sp189	10
sp212	10
sp213	10
sp366	10
sp476	10
sp732	10
sp733	10
sp683	10
sp684	10
sp631	10
sp708	10
sp709	10
sp152	10
sp341	10
sp625	11
sp919	11
sp920	10
sp323	10
sp324	10
sp117	10
sp577	10
sp578	10
sp475	10
sp242	10
sp807	10
sp808	10
sp219	10
sp71	10
sp72	10
sp141	11
sp147	01
sp148	11
sp108	10
sp109	10
sp78	10
sp79	10
sp722	10
sp723	10
sp258	01
sp570	01
sp571	01
sp230	11
sp243	11
sp244	11
sp401	10
sp402	10
sp508	10
sp509	11
sp506	10
sp507	10
sp629	10
sp630	10
sp460	10
sp575	10
sp576	10
sp275	10
sp125	10
sp484	10
sp671	10
sp766	10
sp767	10
sp579	10
sp278	10
sp868	10
sp869	10
sp497	11
sp904	10
sp929	10
sp930	10
sp688	10
sp689	10
sp450	01
sp281	10
sp282	01
sp223	10
sp224	10
sp982	10
sp983	11
sp92	10
sp591	10
sp592	10
sp457	10
sp134	10
sp433	10
sp843	01
sp844	11
sp467	11
sp675	10
sp676	10
sp209	10
sp150	10
sp23	10
sp142	11
sp143	11
sp717	10
sp718	10
sp642	10
sp643	10
sp399	10
sp34	10
sp171	10
sp581	10
sp582	10
sp901	10
sp902	10
sp73	10
sp950	10
sp951	10
sp599	01
sp600	11
sp522	10
sp917	10
sp918	10
sp845	10
sp846	10
sp828	10
sp292	10
sp207	10
sp208	10
sp154	11
sp113	10
sp387	10
sp568	10
sp569	01
sp501	10
sp632	11
sp850	11
sp851	10
sp669	10
sp670	11
sp204	11
sp205	10
sp193	10
sp847	10
sp848	10
sp529	10
sp80	10
sp24	11
sp26	11
sp376	10
sp377	10
sp237	10
sp539	10
sp624	10
sp994	01
sp995	11
sp724	10
sp526	10
sp614	10
sp703	10
sp749	10
sp750	10
sp317	10
sp514	10
sp515	10
sp101	10
sp339	10
sp418	10
sp419	01
sp201	11
sp306	10
sp307	10
sp50	10
sp8	10
sp11	10
sp194	11
sp313	10
sp314	10
sp829	01
sp830	11
sp183	10
sp184	10
sp182	10
sp753	10
sp754	10
sp719	10
sp286	11
sp144	10
sp406	10
sp585	10
sp586	10
sp378	10
sp287	10
sp388	10
sp389	10
sp375	10
sp415	11
sp927	10
sp928	11
sp283	01
sp284	01
sp217	10
sp650	10
sp651	10
sp296	11
sp337	10
sp715	11
sp716	10
sp658	10
sp464	10
sp897	01
sp898	11
sp285	10
sp870	01
sp871	11
sp70	10
sp338	10
sp363	10
sp364	11
sp61	10
sp83	10
sp369	10
sp835	10
sp836	10
sp619	10
sp276	10
sp277	10
sp269	10
sp232	10
sp413	10
sp414	10
sp96	10
sp135	10
sp615	10
sp616	10
sp410	10
sp358	11
sp962	10
sp963	10
sp440	10
sp196	11
sp290	10
sp365	10
sp622	01
sp623	11
sp477	10
sp114	11
sp390	10
sp391	10
sp288	11
sp289	10
sp720	10
sp721	10
sp195	11
sp455	10
sp964	10
sp965	10
sp856	10
sp857	10
sp436	10
sp729	10
sp730	10
sp737	10
sp952	10
sp953	10
sp442	11
sp458	10
sp459	10
sp124	10
sp65	10
sp66	10
sp62	10
sp187	10
sp188	01
sp74	10
sp239	10
sp589	10
sp687	10
sp783	10
sp784	10
